,IoCType,InfoSource,IoCCategory,IoCValue
15112,Domain,F-ISAC,Malware,179.200.forpsi.net.
15113,Domain,F-ISAC,Malware,174-68-44-72-dedicated.multacom.com.
15114,Domain,F-ISAC,Malware,173-255-245-160.ip.linodeusercontent.com.
15115,Domain,F-ISAC,Malware,172-245-184-160-host.colocrossing.com.
15116,Domain,F-ISAC,Malware,172-105-239-15.ip.linodeusercontent.com.
15117,Domain,F-ISAC,Malware,172-105-228-71.ip.linodeusercontent.com.
15118,Domain,F-ISAC,Malware,172-104-67-144.ip.linodeusercontent.com.
15119,Domain,F-ISAC,Malware,172-104-61-130.ip.linodeusercontent.com.
15120,Domain,F-ISAC,Malware,172-104-55-123.ip.linodeusercontent.com.
15121,Domain,F-ISAC,Malware,172-104-54-70.ip.linodeusercontent.com.
15122,Domain,F-ISAC,Malware,172-104-211-249.ip.linodeusercontent.com.
15123,Domain,F-ISAC,Malware,172-104-164-209.ip.linodeusercontent.com.
15124,Domain,F-ISAC,Malware,172.93.41.118.16clouds.com.
15125,Domain,F-ISAC,Malware,172.143.229.35.bc.googleusercontent.com.
15126,Domain,F-ISAC,Malware,172.143.229.35.bc.googleusercontent.com.
15127,Domain,F-ISAC,Malware,17092-29796.bacloud.info.
15128,Domain,F-ISAC,Malware,17092-29796.bacloud.info.
15129,Domain,F-ISAC,Malware,17.32.68.194.in-addr.arpa.
15130,Domain,F-ISAC,Malware,167.179.90.192.vultrusercontent.com.
15131,Domain,F-ISAC,Malware,167.179.76.191.vultrusercontent.com.
15132,Domain,F-ISAC,Malware,167.179.64.7.vultrusercontent.com.
15133,Domain,F-ISAC,Malware,167.179.110.236.vultrusercontent.com.
15134,Domain,F-ISAC,Malware,167.179.102.242.vultrusercontent.com.
15135,Domain,F-ISAC,Malware,167.179.101.136.vultrusercontent.com.
15136,Domain,F-ISAC,Malware,167.179.100.12.vultrusercontent.com.
15137,Domain,F-ISAC,Malware,167.160.188.99.static.quadranet.com.
15138,Domain,F-ISAC,Malware,167.160.188.118.static.quadranet.com.
15139,Domain,F-ISAC,Malware,164.16.150.34.bc.googleusercontent.com.
15140,Domain,F-ISAC,Malware,16258-28450.bacloud.info.
15141,Domain,F-ISAC,Malware,16258-28450.bacloud.info.
15142,Domain,F-ISAC,Malware,162-244-132-218.quickpacket.com.
15143,Domain,F-ISAC,Malware,16158-28776.bacloud.info.
15144,Domain,F-ISAC,Malware,160.72.78.13.lightower.net.
15145,Domain,F-ISAC,Malware,160.72.78.12.lightower.net.
15146,Domain,F-ISAC,Malware,158.65.68.34.bc.googleusercontent.com.
15147,Domain,F-ISAC,Malware,158.247.223.37.vultrusercontent.com.
15148,Domain,F-ISAC,Malware,158.247.220.72.vultrusercontent.com.
15149,Domain,F-ISAC,Malware,158.247.217.83.vultrusercontent.com.
15150,Domain,F-ISAC,Malware,158.247.216.56.vultrusercontent.com.
15151,Domain,F-ISAC,Malware,158.247.216.56.vultrusercontent.com.
15152,Domain,F-ISAC,Malware,158.247.213.245.vultrusercontent.com.
15153,Domain,F-ISAC,Malware,158.247.211.227.vultrusercontent.com.
15154,Domain,F-ISAC,Malware,158.247.210.247.vultrusercontent.com.
15155,Domain,F-ISAC,Malware,158.247.210.247.vultrusercontent.com.
15156,Domain,F-ISAC,Malware,158.247.203.203.vultrusercontent.com.
15157,Domain,F-ISAC,Malware,158.247.203.115.vultrusercontent.com.
15158,Domain,F-ISAC,Malware,158.247.197.86.vultrusercontent.com.
15159,Domain,F-ISAC,Malware,158.247.194.215.vultrusercontent.com.
15160,Domain,F-ISAC,Malware,158.247.194.215.vultrusercontent.com.
15161,Domain,F-ISAC,Malware,15786-27428.bacloud.info.
15162,Domain,F-ISAC,Malware,155.94.235.16.static.quadranet.com.
15163,Domain,F-ISAC,Malware,155.94.228.253.static.quadranet.com.
15164,Domain,F-ISAC,Malware,155.94.163.56.static.quadranet.com.
15165,Domain,F-ISAC,Malware,155.94.163.137.static.quadranet.com.
15166,Domain,F-ISAC,Malware,155.94.149.237.static.quadranet.com.
15167,Domain,F-ISAC,Malware,155.94.149.237.static.quadranet.com.
15168,Domain,F-ISAC,Malware,155.94.138.16.static.quadranet.com.
15169,Domain,F-ISAC,Malware,155.94.133.15.static.quadranet.com.
15170,Domain,F-ISAC,Malware,155.138.241.129.vultrusercontent.com.
15171,Domain,F-ISAC,Malware,155.138.230.65.vultrusercontent.com.
15172,Domain,F-ISAC,Malware,155.138.225.191.vultrusercontent.com.
15173,Domain,F-ISAC,Malware,155.138.206.57.vultrusercontent.com.
15174,Domain,F-ISAC,Malware,155.138.164.216.vultrusercontent.com.
15175,Domain,F-ISAC,Malware,155.138.129.81.vultrusercontent.com.
15176,Domain,F-ISAC,Malware,154.27.65.155.hosted.at.cloudsouth.com.
15177,Domain,F-ISAC,Malware,152-44-45-21.us-sjo1.upcloud.host.
15178,Domain,F-ISAC,Malware,151.ip-51-83-79.eu.
15179,Domain,F-ISAC,Malware,150.17.226.35.bc.googleusercontent.com.
15180,Domain,F-ISAC,Malware,14904-26048.bacloud.info.
15181,Domain,F-ISAC,Malware,149.28.80.59.vultrusercontent.com.
15182,Domain,F-ISAC,Malware,149.28.72.94.vultrusercontent.com.
15183,Domain,F-ISAC,Malware,149.28.42.139.vultrusercontent.com.
15184,Domain,F-ISAC,Malware,149.28.31.104.vultrusercontent.com.
15185,Domain,F-ISAC,Malware,149.28.28.87.vultrusercontent.com.
15186,Domain,F-ISAC,Malware,149.28.233.75.vultrusercontent.com.
15187,Domain,F-ISAC,Malware,149.28.233.123.vultrusercontent.com.
15188,Domain,F-ISAC,Malware,149.28.206.87.vultrusercontent.com.
15189,Domain,F-ISAC,Malware,149.28.203.144.
15190,Domain,F-ISAC,Malware,149.28.20.245.vultrusercontent.com.
15191,Domain,F-ISAC,Malware,149.28.197.209.vultrusercontent.com.
15192,Domain,F-ISAC,Malware,149.28.19.252.vultrusercontent.com.
15193,Domain,F-ISAC,Malware,149.28.158.189.vultrusercontent.com.
15194,Domain,F-ISAC,Malware,149.28.154.88.vultrusercontent.com.
15195,Domain,F-ISAC,Malware,149.28.151.37.vultrusercontent.com.
15196,Domain,F-ISAC,Malware,149.28.151.37.vultrusercontent.com.
15197,Domain,F-ISAC,Malware,149.28.151.37.vultrusercontent.com.
15198,Domain,F-ISAC,Malware,149.28.145.8.vultrusercontent.com.
15199,Domain,F-ISAC,Malware,149.248.2.93.vultrusercontent.com.
15200,Domain,F-ISAC,Malware,146.79.241.35.bc.googleusercontent.com.
15201,Domain,F-ISAC,Malware,144.34.243.212.16clouds.com.
15202,Domain,F-ISAC,Malware,144.34.198.241.16clouds.com.
15203,Domain,F-ISAC,Malware,144.34.188.241.16clouds.com.
15204,Domain,F-ISAC,Malware,144.34.178.251.16clouds.com.
15205,Domain,F-ISAC,Malware,144.34.178.12.16clouds.com.
15206,Domain,F-ISAC,Malware,144.34.176.247.16clouds.com.
15207,Domain,F-ISAC,Malware,144.34.175.58.16clouds.com.
15208,Domain,F-ISAC,Malware,144.202.9.98.vultrusercontent.com.
15209,Domain,F-ISAC,Malware,144.202.68.61.vultrusercontent.com.
15210,Domain,F-ISAC,Malware,144.202.68.61.vultrusercontent.com.
15211,Domain,F-ISAC,Malware,144.202.39.211.vultrusercontent.com.
15212,Domain,F-ISAC,Malware,144.202.113.237.
15213,Domain,F-ISAC,Malware,144.202.108.45.vultrusercontent.com.
15214,Domain,F-ISAC,Malware,144.202.101.37.vultrusercontent.com.
15215,Domain,F-ISAC,Malware,143.77.132.34.bc.googleusercontent.com.
15216,Domain,F-ISAC,Malware,14-193-166-108-dedicated.multacom.com.
15217,Domain,F-ISAC,Malware,141.179.96.34.bc.googleusercontent.com.
15218,Domain,F-ISAC,Malware,141.164.58.65.vultrusercontent.com.
15219,Domain,F-ISAC,Malware,141.164.56.87.vultrusercontent.com.
15220,Domain,F-ISAC,Malware,141.164.54.38.vultrusercontent.com.
15221,Domain,F-ISAC,Malware,141.164.50.205.vultrusercontent.com.
15222,Domain,F-ISAC,Malware,141.164.50.128.vultrusercontent.com.
15223,Domain,F-ISAC,Malware,141.164.50.11.vultrusercontent.com.
15224,Domain,F-ISAC,Malware,141.164.40.173.vultrusercontent.com.
15225,Domain,F-ISAC,Malware,141.164.39.209.vultrusercontent.com.
15226,Domain,F-ISAC,Malware,140.82.33.69.vultrusercontent.com.
15227,Domain,F-ISAC,Malware,139-177-196-191.ip.linodeusercontent.com.
15228,Domain,F-ISAC,Malware,139-162-46-185.ip.linodeusercontent.com.
15229,Domain,F-ISAC,Malware,139-162-30-193.ip.linodeusercontent.com.
15230,Domain,F-ISAC,Malware,139-162-221-161.ip.linodeusercontent.com.
15231,Domain,F-ISAC,Malware,139.180.217.181.vultrusercontent.com.
15232,Domain,F-ISAC,Malware,139.180.199.244.vultrusercontent.com.
15233,Domain,F-ISAC,Malware,139.180.198.152.vultrusercontent.com.
15234,Domain,F-ISAC,Malware,139.180.197.90.vultrusercontent.com.
15235,Domain,F-ISAC,Malware,139.180.169.9.vultrusercontent.com.
15236,Domain,F-ISAC,Malware,139.180.147.62.vultrusercontent.com.
15237,Domain,F-ISAC,Malware,139.180.147.62.vultrusercontent.com.
15238,Domain,F-ISAC,Malware,139.180.131.241.vultrusercontent.com.
15239,Domain,F-ISAC,Malware,136-144-248-32.colo.transip.net.
15240,Domain,F-ISAC,Malware,136.244.83.245.vultrusercontent.com.
15241,Domain,F-ISAC,Malware,136.244.81.195.vultrusercontent.com.
15242,Domain,F-ISAC,Malware,134.143.241.35.bc.googleusercontent.com.
15243,Domain,F-ISAC,Malware,133-207-166-108-dedicated.multacom.com.
15244,Domain,F-ISAC,Malware,13111-28321.bacloud.info.
15245,Domain,F-ISAC,Malware,13111-28321.bacloud.info.
15246,Domain,F-ISAC,Malware,13111-28321.bacloud.info.
15247,Domain,F-ISAC,Malware,125.251-253-218-static.reserve.wtt.net.hk.
15248,Domain,F-ISAC,Malware,123.207.92.34.bc.googleusercontent.com.
15249,Domain,F-ISAC,Malware,121.89.91.149.ipv4.netrix.fr.
15250,Domain,F-ISAC,Malware,119.200.178.170-dedicated.multacom.com.
15251,Domain,F-ISAC,Malware,115.251-253-218-static.reserve.wtt.net.hk.
15252,Domain,F-ISAC,Malware,109-236-84-121.hosted-by-worldstream.net.
15253,Domain,F-ISAC,Malware,109-236-81-61.hosted-by-worldstream.net.
15254,Domain,F-ISAC,Malware,108.61.247.237.vultrusercontent.com.
15255,Domain,F-ISAC,Malware,108.61.203.86.vultrusercontent.com.
15256,Domain,F-ISAC,Malware,108.61.188.230.vultrusercontent.com.
15257,Domain,F-ISAC,Malware,108.61.169.99.vultrusercontent.com.
15258,Domain,F-ISAC,Malware,108.160.137.158.vultrusercontent.com.
15259,Domain,F-ISAC,Malware,107-174-45-171-host.colocrossing.com.
15260,Domain,F-ISAC,Malware,107-174-254-190-host.colocrossing.com.
15261,Domain,F-ISAC,Malware,107-174-241-162-host.colocrossing.com.
15262,Domain,F-ISAC,Malware,107-174-204-125-host.colocrossing.com.
15263,Domain,F-ISAC,Malware,107-173-82-245-host.colocrossing.com.
15264,Domain,F-ISAC,Malware,107-173-35-82-host.colocrossing.com.
15265,Domain,F-ISAC,Malware,107-173-214-112-host.colocrossing.com.
15266,Domain,F-ISAC,Malware,107-172-89-110-host.colocrossing.com.
15267,Domain,F-ISAC,Malware,107-172-22-204-host.colocrossing.com.
15268,Domain,F-ISAC,Malware,107-172-195-6-host.colocrossing.com.
15269,Domain,F-ISAC,Malware,107-172-156-184-host.colocrossing.com.
15270,Domain,F-ISAC,Malware,107.182.29.179.16clouds.com.
15271,Domain,F-ISAC,Malware,107.150.5.0.static.quadranet.com.
15272,Domain,F-ISAC,Malware,104-168-9-174-host.colocrossing.com.
15273,Domain,F-ISAC,Malware,104-168-9-174-host.colocrossing.com.
15274,Domain,F-ISAC,Malware,104-168-9-174-host.colocrossing.com.
15275,Domain,F-ISAC,Malware,104-168-44-55-host.colocrossing.com.
15276,Domain,F-ISAC,Malware,104-168-44-55-host.colocrossing.com.
15277,Domain,F-ISAC,Malware,104-168-44-156-host.colocrossing.com.
15278,Domain,F-ISAC,Malware,104-168-44-156-host.colocrossing.com.
15279,Domain,F-ISAC,Malware,104-168-44-130-host.colocrossing.com.
15280,Domain,F-ISAC,Malware,104-168-44-130-host.colocrossing.com.
15281,Domain,F-ISAC,Malware,104.238.176.50.vultrusercontent.com.
15282,Domain,F-ISAC,Malware,104.238.158.202.vultrusercontent.com.
15283,Domain,F-ISAC,Malware,104.238.140.49.vultrusercontent.com.
15284,Domain,F-ISAC,Malware,104.225.156.28.16clouds.com.
15285,Domain,F-ISAC,Malware,104.225.145.164.16clouds.com.
15286,Domain,F-ISAC,Malware,104.223.15.193.static.quadranet.com.
15287,Domain,F-ISAC,Malware,104.20.97.83.ro.ovo.sc.
15288,Domain,F-ISAC,Malware,104.20.97.83.ro.ovo.sc.
15289,Domain,F-ISAC,Malware,104.194.78.39.16clouds.com.
15290,Domain,F-ISAC,Malware,104.160.33.178.16clouds.com.
15291,Domain,F-ISAC,Malware,104.153.53.212.reverse.server4all.de.
15292,Domain,F-ISAC,Malware,103-214-18-230.idc-ip.as134823.net.
15293,Domain,F-ISAC,Malware,103-123-134-106.idc-ip.as134823.net.
15294,Domain,F-ISAC,Malware,103.56.55.215.static.xtom.com.
15295,Domain,F-ISAC,Malware,103.56.55.215.static.xtom.com.
15296,Domain,F-ISAC,Malware,103.20.61.143.layerdns.cloud.
15297,Domain,F-ISAC,Malware,100.251-253-218-static.reserve.wtt.net.hk.
15298,Domain,F-ISAC,Malware,100.146.122.34.bc.googleusercontent.com.
15299,Domain,F-ISAC,Malware,1.nl.pool.ntp.org.
15300,Domain,F-ISAC,Malware,0wj5z4.cn.
15301,Domain,F-ISAC,Malware,bob.rebs.ga
15302,Domain,F-ISAC,Malware,luci.rebs.ga
15303,Domain,F-ISAC,Malware,venom.rebs.ga
15304,Domain,F-ISAC,Malware,zzzv.whitersmile.biz.
15305,Domain,F-ISAC,Malware,yuusen.pectiod.com.
15306,Domain,F-ISAC,Malware,yuusen.pectiod.com.
15307,Domain,F-ISAC,Malware,yuusen.pectiod.com.
15308,Domain,F-ISAC,Malware,yuusen.pectiod.com.
15309,Domain,F-ISAC,Malware,yuusen.pectiod.com.
15310,Domain,F-ISAC,Malware,yo9929492.example.com.
15311,Domain,F-ISAC,Malware,www.serenta.app.
15312,Domain,F-ISAC,Malware,www.pt-ccs.com.
15313,Domain,F-ISAC,Malware,www.pt-ccs.com.
15314,Domain,F-ISAC,Malware,www.nashvillestate.org.
15315,Domain,F-ISAC,Malware,www.dowithease.com.
15316,Domain,F-ISAC,Malware,wsip-184-183-181-251.dc.dc.cox.net.
15317,Domain,F-ISAC,Malware,work.please.
15318,Domain,F-ISAC,Malware,wolfox.ga.
15319,Domain,F-ISAC,Malware,win.2016.
15320,Domain,F-ISAC,Malware,vps-b40ea529.vps.ovh.net.
15321,Domain,F-ISAC,Malware,vps59nl.com.
15322,Domain,F-ISAC,Malware,vps36903.publiccloud.com.br.
15323,Domain,F-ISAC,Malware,vps-0-amkor.tilaa.cloud.
15324,Domain,F-ISAC,Malware,vps05.viv02.com.
15325,Domain,F-ISAC,Malware,vps.nexxin.com.
15326,Domain,F-ISAC,Malware,vps.hostry.com.
15327,Domain,F-ISAC,Malware,vps.hostry.com.
15328,Domain,F-ISAC,Malware,vmi808161.contaboserver.net.
15329,Domain,F-ISAC,Malware,vmi792696.contaboserver.net.
15330,Domain,F-ISAC,Malware,vmi632690.contaboserver.net.
15331,Domain,F-ISAC,Malware,vm8-nothing.modesdark.com.
15332,Domain,F-ISAC,Malware,vm489654.eurodir.ru.
15333,Domain,F-ISAC,Malware,vm370981.pq.hosting.
15334,Domain,F-ISAC,Malware,vm370981.pq.hosting.
15335,Domain,F-ISAC,Malware,vm369328.pq.hosting.
15336,Domain,F-ISAC,Malware,vm368779.pq.hosting.
15337,Domain,F-ISAC,Malware,vm366726.pq.hosting.
15338,Domain,F-ISAC,Malware,vm366726.pq.hosting.
15339,Domain,F-ISAC,Malware,vm366726.pq.hosting.
15340,Domain,F-ISAC,Malware,vm366107.pq.hosting.
15341,Domain,F-ISAC,Malware,vm362935.pq.hosting.
15342,Domain,F-ISAC,Malware,vm3290526.33ssd.had.wf.
15343,Domain,F-ISAC,Malware,vm3258512.43ssd.had.wf.
15344,Domain,F-ISAC,Malware,vm3040140.33ssd.had.wf.
15345,Domain,F-ISAC,Malware,vm2998108.43ssd.had.wf.
15346,Domain,F-ISAC,Malware,vm2945813.33ssd.had.wf.
15347,Domain,F-ISAC,Malware,vm279238.pq.hosting.
15348,Domain,F-ISAC,Malware,vm275971.pq.hosting.
15349,Domain,F-ISAC,Malware,vm259475.pq.hosting.
15350,Domain,F-ISAC,Malware,vm259422.pq.hosting.
15351,Domain,F-ISAC,Malware,vm17581.flirtchecks.com.
15352,Domain,F-ISAC,Malware,ve988.venus.dedi.server-hosting.expert.
15353,Domain,F-ISAC,Malware,ve961.venus.dedi.server-hosting.expert.
15354,Domain,F-ISAC,Malware,ve774.venus.dedi.server-hosting.expert.
15355,Domain,F-ISAC,Malware,ve307.venus.dedi.server-hosting.expert.
15356,Domain,F-ISAC,Malware,ve144.venus.dedi.server-hosting.expert.
15357,Domain,F-ISAC,Malware,vds-921213.hosted-by-itldc.com.
15358,Domain,F-ISAC,Malware,vds-921213.hosted-by-itldc.com.
15359,Domain,F-ISAC,Malware,vds-915426.hosted-by-itldc.com.
15360,Domain,F-ISAC,Malware,vds-897679.hosted-by-itldc.com.
15361,Domain,F-ISAC,Malware,vds-846707.hosted-by-itldc.com.
15362,Domain,F-ISAC,Malware,v971513.hosted-by-vdsina.ru.
15363,Domain,F-ISAC,Malware,v45-141-119.ap-east.sugarhosts.net.
15364,Domain,F-ISAC,Malware,v1019642.hosted-by-vdsina.ru.
15365,Domain,F-ISAC,Malware,uvoro77971.vds.
15366,Domain,F-ISAC,Malware,uvoro77971.vds.
15367,Domain,F-ISAC,Malware,unknown.ip-xfer.net.
15368,Domain,F-ISAC,Malware,unknown.ip-xfer.net.
15369,Domain,F-ISAC,Malware,unknown.ip-xfer.net.
15370,Domain,F-ISAC,Malware,unknown.ip-xfer.net.
15371,Domain,F-ISAC,Malware,unknown.ip-xfer.net.
15372,Domain,F-ISAC,Malware,unknown.ip-xfer.net.
15373,Domain,F-ISAC,Malware,unknown.ip-xfer.net.
15374,Domain,F-ISAC,Malware,unknown.ip-xfer.net.
15375,Domain,F-ISAC,Malware,unfair.asia.
15376,Domain,F-ISAC,Malware,unassigned.quadranet.com.
15377,Domain,F-ISAC,Malware,unassigned.quadranet.com.
15378,Domain,F-ISAC,Malware,unassigned.psychz.net.
15379,Domain,F-ISAC,Malware,unallocated.layer6.net.
15380,Domain,F-ISAC,Malware,unallocated.layer6.net.
15381,Domain,F-ISAC,Malware,unallocated.layer6.net.
15382,Domain,F-ISAC,Malware,tymeschow.com.
15383,Domain,F-ISAC,Malware,triplep-parenting.net.au.
15384,Domain,F-ISAC,Malware,towsemic.com.
15385,Domain,F-ISAC,Malware,threeedom.com.
15386,Domain,F-ISAC,Malware,temp.dacentec.com.
15387,Domain,F-ISAC,Malware,system.2021.cloudns.cl.
15388,Domain,F-ISAC,Malware,suscipituctil.allround-talk.com.
15389,Domain,F-ISAC,Malware,static-47-206-118-44.tamp.fl.frontiernet.net.
15390,Domain,F-ISAC,Malware,static-108-62-118-76.nextroute.co.
15391,Domain,F-ISAC,Malware,static-108-62-118-63.nextroute.co.
15392,Domain,F-ISAC,Malware,static-108-62-118-51.nextroute.co.
15393,Domain,F-ISAC,Malware,static-108-62-118-4.nextroute.co.
15394,Domain,F-ISAC,Malware,static-108-62-118-29.nextroute.co.
15395,Domain,F-ISAC,Malware,static-108-62-118-242.nextroute.co.
15396,Domain,F-ISAC,Malware,static-108-62-118-232.nextroute.co.
15397,Domain,F-ISAC,Malware,static-108-62-118-131.nextroute.co.
15398,Domain,F-ISAC,Malware,static.88-198-165-127.clients.your-server.de.
15399,Domain,F-ISAC,Malware,static.81.1.217.95.clients.your-server.de.
15400,Domain,F-ISAC,Malware,static.67.183.202.116.clients.your-server.de.
15401,Domain,F-ISAC,Malware,static.67.183.202.116.clients.your-server.de.
15402,Domain,F-ISAC,Malware,static.250.161.55.162.clients.your-server.de.
15403,Domain,F-ISAC,Malware,static.240.81.108.65.clients.your-server.de.
15404,Domain,F-ISAC,Malware,static.201.142.34.188.clients.your-server.de.
15405,Domain,F-ISAC,Malware,static.200.160.90.157.clients.your-server.de.
15406,Domain,F-ISAC,Malware,static.181.108.21.65.clients.your-server.de.
15407,Domain,F-ISAC,Malware,static.124.250.181.135.clients.your-server.de.
15408,Domain,F-ISAC,Malware,srv172.honeypot.site.
15409,Domain,F-ISAC,Malware,srv10844.dus3e.dedi.server-hosting.expert.
15410,Domain,F-ISAC,Malware,srv04.unique-design.nl.
15411,Domain,F-ISAC,Malware,servicos.ltau.com.
15412,Domain,F-ISAC,Malware,servers.linkchina.com.cn.
15413,Domain,F-ISAC,Malware,server-185-153-199-169.cloudedic.net.
15414,Domain,F-ISAC,Malware,server-185-153-199-168.cloudedic.net.
15415,Domain,F-ISAC,Malware,server-185-153-199-167.cloudedic.net.
15416,Domain,F-ISAC,Malware,server-185-153-199-164.cloudedic.net.
15417,Domain,F-ISAC,Malware,server-185-153-199-164.cloudedic.net.
15418,Domain,F-ISAC,Malware,server-185-153-199-163.cloudedic.net.
15419,Domain,F-ISAC,Malware,server-185-153-199-162.cloudedic.net.
15420,Domain,F-ISAC,Malware,server-185-153-199-161.cloudedic.net.
15421,Domain,F-ISAC,Malware,server1.sojampublish.org.
15422,Domain,F-ISAC,Malware,server1.kamon.la.
15423,Domain,F-ISAC,Malware,server1.kamon.la.
15424,Domain,F-ISAC,Malware,server.kalaihouse.club.
15425,Domain,F-ISAC,Malware,sarahmarshall.tempurl.host.
15426,Domain,F-ISAC,Malware,s8.eterion.net.
15427,Domain,F-ISAC,Malware,rns.nz.zappiehost.com.
15428,Domain,F-ISAC,Malware,rns.nz.zappiehost.com.
15429,Domain,F-ISAC,Malware,rns.nz.zappiehost.com.
15430,Domain,F-ISAC,Malware,rnodus.group.
15431,Domain,F-ISAC,Malware,rdns216-244-77-16.pivps.com.
15432,Domain,F-ISAC,Malware,rao.odpress.store.
15433,Domain,F-ISAC,Malware,rakuenrie.net.
15434,Domain,F-ISAC,Malware,rakuenrie.net.
15435,Domain,F-ISAC,Malware,puilo20.skyrobes.com.
15436,Domain,F-ISAC,Malware,puceto-mner.zendetective.net.
15437,Domain,F-ISAC,Malware,proxy2.vanmeter.cloud.
15438,Domain,F-ISAC,Malware,projecterus.hosteurope.de.
15439,Domain,F-ISAC,Malware,prediksinagasaon.site.
15440,Domain,F-ISAC,Malware,point.psees.com.
15441,Domain,F-ISAC,Malware,pidecup.com.
15442,Domain,F-ISAC,Malware,pa03.cote-seguro23.cam.
15443,Domain,F-ISAC,Malware,outbox120.recipesking.space.
15444,Domain,F-ISAC,Malware,Otto-demo-3.gicloud.net.
15445,Domain,F-ISAC,Malware,olgyavicnit3.com.
15446,Domain,F-ISAC,Malware,obiang.mosholl.com.
15447,Domain,F-ISAC,Malware,nvhserver.com.
15448,Domain,F-ISAC,Malware,ns3.dnsvr.de.
15449,Domain,F-ISAC,Malware,ns.at.tt.
15450,Domain,F-ISAC,Malware,npv.feston.pw.
15451,Domain,F-ISAC,Malware,no-reverse-yet.local.
15452,Domain,F-ISAC,Malware,no-rdns.mivocloud.com.
15453,Domain,F-ISAC,Malware,no-rdns.mivocloud.com.
15454,Domain,F-ISAC,Malware,nordns.crowncloud.net.
15455,Domain,F-ISAC,Malware,nordns.crowncloud.net.
15456,Domain,F-ISAC,Malware,nl.dnsme.in.
15457,Domain,F-ISAC,Malware,nigen.onlineearth.org.uk.
15458,Domain,F-ISAC,Malware,neagr1.vps.
15459,Domain,F-ISAC,Malware,neagr1.vps.
15460,Domain,F-ISAC,Malware,nc-ph-3530.web-hosting.com.
15461,Domain,F-ISAC,Malware,nc-ph-3530.web-hosting.com.
15462,Domain,F-ISAC,Malware,nc-ph-3262.web-hosting.com.
15463,Domain,F-ISAC,Malware,nc-ph-3262.web-hosting.com.
15464,Domain,F-ISAC,Malware,nc-ph-3259.web-hosting.com.
15465,Domain,F-ISAC,Malware,nc-ph-3259.web-hosting.com.
15466,Domain,F-ISAC,Malware,nc-ph-3249.web-hosting.com.
15467,Domain,F-ISAC,Malware,nc-ph-3249.web-hosting.com.
15468,Domain,F-ISAC,Malware,nc-ph-3246.web-hosting.com.
15469,Domain,F-ISAC,Malware,nc-ph-3246.web-hosting.com.
15470,Domain,F-ISAC,Malware,mysql2.justhost.ru.
15471,Domain,F-ISAC,Malware,mx-pool51.springstalk.com.
15472,Domain,F-ISAC,Malware,mx-pool44.kronicstudios.com.
15473,Domain,F-ISAC,Malware,mx-pool44.kronicstudios.com.
15474,Domain,F-ISAC,Malware,mx-pool44.kronicstudios.com.
15475,Domain,F-ISAC,Malware,mx-pool25.springstalk.com.
15476,Domain,F-ISAC,Malware,mx3.oocl1.com.
15477,Domain,F-ISAC,Malware,mx.krgmuzic.store.
15478,Domain,F-ISAC,Malware,mikrotik-chr-6.49.2.vmdk-s-1vcpu-1gb-nyc3-01.
15479,Domain,F-ISAC,Malware,mf60.cespholau.com.
15480,Domain,F-ISAC,Malware,mf60.cespholau.com.
15481,Domain,F-ISAC,Malware,mail6.email-offices.com.
15482,Domain,F-ISAC,Malware,mail4384.app3.wd-clothing2.com.
15483,Domain,F-ISAC,Malware,mail4384.app3.wd-clothing2.com.
15484,Domain,F-ISAC,Malware,mail3.adsparaempresas.com.
15485,Domain,F-ISAC,Malware,mail3.adsparaempresas.com.
15486,Domain,F-ISAC,Malware,mail.rs996.com.
15487,Domain,F-ISAC,Malware,mail.protonace.com.
15488,Domain,F-ISAC,Malware,mail.localmotorsgroup.com.
15489,Domain,F-ISAC,Malware,mail.centrum-pomocy.cloud
15490,Domain,F-ISAC,Malware,mail.bvhz.cn.
15491,Domain,F-ISAC,Malware,l-xyz.live.
15492,Domain,F-ISAC,Malware,lubanti.win.
15493,Domain,F-ISAC,Malware,ls01104.xtrans-cs.net.
15494,Domain,F-ISAC,Malware,list.elementsfusion.net.
15495,Domain,F-ISAC,Malware,lipa.ru.
15496,Domain,F-ISAC,Malware,lipa.ru.
15497,Domain,F-ISAC,Malware,li981-73.members.linode.com.
15498,Domain,F-ISAC,Malware,li616-76.members.linode.com.
15499,Domain,F-ISAC,Malware,li543-59.members.linode.com.
15500,Domain,F-ISAC,Malware,li393-202.members.linode.com.
15501,Domain,F-ISAC,Malware,li2285-110.members.linode.com.
15502,Domain,F-ISAC,Malware,li2153-197.members.linode.com.
15503,Domain,F-ISAC,Malware,li2153-197.members.linode.com.
15504,Domain,F-ISAC,Malware,li1964-217.members.linode.com.
15505,Domain,F-ISAC,Malware,li1960-229.members.linode.com.
15506,Domain,F-ISAC,Malware,li1556-207.members.linode.com.
15507,Domain,F-ISAC,Malware,length-link.acemoult.com.
15508,Domain,F-ISAC,Malware,jojojober228.example.com.
15509,Domain,F-ISAC,Malware,ip63.ip-147-135-124.us.
15510,Domain,F-ISAC,Malware,ip63.ip-147-135-124.us.
15511,Domain,F-ISAC,Malware,ip-45-153-184-167-60074.vps.hosted-by-mvps.net.
15512,Domain,F-ISAC,Malware,ip25.ip-91-134-14.eu.
15513,Domain,F-ISAC,Malware,ip243.ip-145-239-41.eu.
15514,Domain,F-ISAC,Malware,ip156.ip-178-32-123.eu.
15515,Domain,F-ISAC,Malware,ip154.ip-51-77-91.eu.
